CustomerID,Age,Gender,Country,AcquisitionChannel,SignupDate
C01353,32.0,Male,US,Paid Social,2024-07-12 00:00:00
C01354,38.0,Female,IE,Paid Search,2025-10-28 00:00:00
C01355,45.0,Female,US,Paid Social,2023-09-05 00:00:00
C01356,44.0,male ,US,Paid Social,07/14/2024
C01357,34.0,Female,FR,Paid Search,2024-01-23 00:00:00
C01358,18.0,Female,CA,Paid Search,2023-06-01 00:00:00
C01359,39.0,Female,US,Referral,2023-04-27 00:00:00
C01360,18.0,Male,FR,Organic,2024-02-16 00:00:00
C01361,47.0,Male,ES,Paid Social,2023-04-03 00:00:00
C01362,36.0,Male,IT,Paid Social,2023-03-17 00:00:00
C01363,43.0,Female,US,Referral,2024-01-31 00:00:00
C01364,26.0,Male,DE,Email,2023-08-16 00:00:00
C01365,20.0,Female,IT,Referral,2024-09-17 00:00:00
C01366,36.0,Female,US,Paid Search,2023-01-20 00:00:00
C01367,34.0,Female,US,Organic,2023-12-07 00:00:00
C01368,30.0,Male,US,Paid Social,2024-05-25 00:00:00
C01369,35.0,Male,DE,Partner,2025-12-21 00:00:00
C01370,59.0,Female,US,Email,2024-12-16 00:00:00
C01371,42.0,Female,ES,Partner,2025-09-19
C01372,43.0,Female,IE,Organic,2024-01-22 00:00:00
C01373,42.0,Male,US,Referral,2024-05-21 00:00:00
C01374,47.0,Female,FR,Partner,2024-04-18 00:00:00
C01375,32.0,Male,USA,Paid Social,2025-09-27 00:00:00
C01376,18.0,Male,US,Paid Social,2025-12-17 00:00:00
C01377,32.0,Male,ES,Paid Search,2025-12-20 00:00:00
C01378,41.0,Female,GB,Paid Social,27.04.2025
C01379,25.0,Male,PL,Organic,2024-07-21 00:00:00
C01380,32.0,Male,DE,Organic,2024-09-01 00:00:00
C01381,28.0,Female,US,Partner,2026-01-10 00:00:00
C01382,48.0,Female,GB,Email,2023-11-17 00:00:00
C01383,41.0,Male,US,Partner,2024-01-26 00:00:00
C01384,40.0,Male,NL,Paid Search,2025-10-07 00:00:00
C01385,40.0,Female,FR,Organic,2024-03-11 00:00:00
C01386,34.0,Male,CA,Organic,2023-09-22 00:00:00
C01387,36.0,Male,DE,Partner,2024-09-23 00:00:00
C01388,23.0,Female,FR,Paid Social,02.01.2024
C01389,18.0,Male,IT,Email,2025-10-01 00:00:00
C01390,35.0,Female,US,Paid Search,2025-10-21 00:00:00
C01391,37.0,Male,US,Paid Social,12/11/2023
C01392,45.0,Male,US,Referral,2024-08-19 00:00:00
C01393,48.0,Male,GB,Organic,2026-01-13 00:00:00
C01394,48.0,Male,GB,Email,16.04.2025
C01395,25.0,Male,US,Paid Social,2023-09-01 00:00:00
C01396,31.0,Male,GB,Organic,27.10.2024
C01397,38.0,Female,GB,Organic,2024-11-29 00:00:00
C01398,57.0,Female,US,Partner,2025-01-06 00:00:00
C01399,47.0,Male,SE,organic,2023-01-29 00:00:00
C01400,44.0,Female,DE,Referral,2023-12-04 00:00:00
C01401,31.0,Female,GB,Referral,2025-08-21 00:00:00
C01402,26.0,Female,DE,Paid Search,2023-09-30 00:00:00
C01403,41.0,Female ,CA,Referral,2023-12-04 00:00:00
C01404,24.0,Male,NL,E-mail,2023-12-30 00:00:00
C01405,32.0,Male,DE,Organic,2023-07-19 00:00:00
C01406,33.0,Male,DE,Referral,2023-06-25 00:00:00
C01407,48.0,Male,SE,Paid Search,2024-01-27 00:00:00
C01408,31.0,Female,IT,Paid Search,2025-09-12 00:00:00
C01409,18.0,F,IT,Paid Search,2023-01-02 00:00:00
C01410,39.0,Male,US,Partner,2023-11-16 00:00:00
C01411,28.0,Male,US,paid-social,2023-03-10 00:00:00
C01412,34.0,Male,FR,Paid Search,2024-09-24 00:00:00
C01413,33.0,Female,GB,Paid Social,2023-10-10 00:00:00
C01414,,Female,FR,Organic,2025-06-11 00:00:00
C01415,41.0,NB,ES,Referral,2024-10-21 00:00:00
C01416,20.0,Female, ES,Email,2025-06-02 00:00:00
C01417,29.0,Prefer not to say,CA,Organic,2024-12-16 00:00:00
C01418,,Female,DE,Referrral,2024-05-09 00:00:00
C01419,28.0,Female,US,Email,2025-08-28 00:00:00
C01420,20.0,Female,FR,Paid  Search,2024-06-20 00:00:00
C01421,40.0,Male,ES,paid-social,2025-12-06 00:00:00
C01422,44.0,male ,GB,Email,2026-01-26 00:00:00
C01423,34.0,Female,ES,Partner,25.10.2024
C01424,18.0,Male,DE,Paid Social,2025-01-30 00:00:00
C01425,40.0,Female,ES,Paid Social,2023-10-16 00:00:00
C01426,19.0,Male,US,Partner,07/07/2025
C01427,37.0,Male,ES,Paid Social,2025-01-26 00:00:00
C01428,,Male,ES,Paid Social,2025-10-14 00:00:00
C01429,24.0,Non-binary,UK,Partner,2023-10-28 00:00:00
C01430,30.0,Male,DE,Paid Social,2025-06-06 00:00:00
C01431,32.0,Male,NL,Paid Search,2024-06-14 00:00:00
C01432,28.0,Male,US,Paid Search,2023-07-28 00:00:00
C01433,39.0,Female,ES,Paid Search,2023-07-12 00:00:00
C01434,30.0,Prefer not to say,PL,Paid Social,2024-09-25 00:00:00
C01435,43.0,Male,NL,Paid Search,2023-12-27 00:00:00
C01436,,Female,GB,Paid Search,2023-04-25 00:00:00
C01437,28.0,Male,FR,Referral,2024-04-26 00:00:00
C01438,26.0,Female,PT,Paid Search,2025-01-05 00:00:00
C01439,19.0,Male,DE,Organic,12/26/2023
C01440,37.0,Female,US,Organic,2025-12-12 00:00:00
C01441,31.0,Female,US,Organic,2025-05-28 00:00:00
C01442,18.0,Female,IT,Referral,2024-07-31 00:00:00
C01443,29.0,Male,GB,Paid Search,2025-11-19 00:00:00
C01444,26.0,Female,US,Organic,2024-05-02 00:00:00
C01445,48.0,Prefer not to say,CA,Referral,2023-06-07 00:00:00
C01446,19.0,Male,ES,Organic,2023-02-10 00:00:00
C01447,21.0,Female,UK,Organic,11/23/2025
C01448,44.0,Female,NL,Partner,2025-12-17 00:00:00
C01449,46.0,Male,ES,Paid Social,2025-04-13 00:00:00
C01450,27.0,Female,IE,Referral,27.04.2023
C01451,28.0,Male,NL,Partner,2023-11-27 00:00:00
C01452,40.0,Female,US,Email,2023-02-16 00:00:00
C01453,18.0,Male,FR,Organic,02/27/2023
C01454,18.0,Male,US,Referral,2023-10-05 00:00:00
C01455,,Female,PT,Referral,2024-10-06 00:00:00
C01456,48.0,Female,USA,Organic,2023-03-15 00:00:00
C01457,30.0,Female,FR,Email,01/14/2026
C01458,35.0,Prefer not to say,NL,Paid Search,2024-05-27 00:00:00
C01459,44.0,Male,US,Partner,2023-10-25 00:00:00
C01460,53.0,Male,NL,Paid Social,2024-08-04 00:00:00
C01461,29.0,Male,US,Paid Social,06/09/2025
C01462,34.0,Female,GB,Organic,2023-12-19 00:00:00
C01463,50.0,Female,GB,Partner,2023-02-23 00:00:00
C01464,20.0,Female,GB,Paid Social,2023-02-27 00:00:00
C01465,43.0,Female,DE,Organic,2025-08-18 00:00:00
C01466,25.0,Male,SE,Organic,2023-05-06 00:00:00
C01467,35.0,Male,CA,Referral,2024-12-17 00:00:00
C01468,32.0,Female,DE,Organic,2024-03-09 00:00:00
C01469,25.0,Female,NL,Paid Social,2025-05-26 00:00:00
C01470,25.0,Male, ES,Paid Social,2023-03-10 00:00:00
C01471,36.0,Male,US,Organic,2025-10-08 00:00:00
C01472,43.0,Male,PL,Paid Social,2025-02-25 00:00:00
C01473,33.0,Male,US,Organic,2024-05-21 00:00:00
C01474,35.0,Female,DE,Email,08/22/2023
C01475,39.0,Male,DE,Partner,2026-01-06 00:00:00
C01476,25.0,Female,IT,Organic,2023-12-07 00:00:00
C01477,41.0,Female,US,Paid Social,2024-07-06 00:00:00
C01478,41.0,Female,US,Paid Search,2024-03-20 00:00:00
C01479,57.0,Male,ES,organic,2023-09-17 00:00:00
C01480,31.0,Male,US,Paid Search,2024-04-14 00:00:00
C01481,30.0,Male,GB,Paid Social,2023-06-20 00:00:00
C01482,41.0,Male,ES,Email,2023-01-02 00:00:00
C01483,41.0,Male,FR,Organic,23.11.2023
C01484,29.0,Female,US,Paid Social,2023-05-07 00:00:00
C01485,30.0,Male,CA,Organic,2024-04-12 00:00:00
C01486,39.0,Male,IE,Paid Social,2025-08-30 00:00:00
C01487,27.0,Male,GB,Paid Search,2023-07-03 00:00:00
C01488,30.0,Female,US,Email,2023-01-02 00:00:00
C01489,35.0,Female,US,Paid Search,2023-05-06 00:00:00
C01490,43.0,Female,CA,Organic,2024-07-26 00:00:00
C01491,29.0,Female,PT,Partner,2023-11-06 00:00:00
C01492,18.0,Female,CA,Partner,2024-07-05 00:00:00
C01493,18.0,Female,US,paid-social,2023-02-02 00:00:00
C01494,23.0,Male,DE,Referral,2024-01-11
C01495,22.0,Female,US,Organic,2024-04-07 00:00:00
C01496,33.0,Female,US,Paid Social,2024-05-01 00:00:00
C01497,23.0,Male,PT,organic,2024-09-13 00:00:00
C01498,28.0,Female,ES,Organic,2025-05-29 00:00:00
C01499,27.0,Female,US,Email,2024-06-10 00:00:00
C01500,30.0,Female,GB,Referral,2025-08-06 00:00:00
C01501,,Male,US,Organic,2024-08-20 00:00:00
C01502,40.0,Female,US,Organic,2023-10-21 00:00:00
C01503,34.0,Female,DE,Email,2023-09-16 00:00:00
C01504,30.0,Male,DE,Organic,2023-12-30 00:00:00
C01505,30.0,Male,ES,Organic,2024-11-04 00:00:00
C01506,37.0,Male,SE,Organic,2023-10-01 00:00:00
C01507,39.0,Male,US,Organic,2025-10-27 00:00:00
C01508,26.0,Prefer not to say,PL,Paid Search,2024-06-24 00:00:00
C01509,34.0,Female,,Email,2025-08-30 00:00:00
C01510,18.0,Male,US,Paid Search,2025-02-09 00:00:00
C01511,36.0,male ,NL,Paid Search,2024-01-11 00:00:00
C01512,41.0,Prefer not to say,US,Referral,2023-09-15 00:00:00
C01513,31.0,Male,DE,Paid Social,2025-04-18 00:00:00
C01514,50.0,Female,ES,Referral,2024-01-08 00:00:00
C01515,26.0,Male,US,Paid Social,2023-10-06 00:00:00
C01516,36.0,Male, ES,Paid Social,2025-11-14 00:00:00
C01517,34.0,Female,US,Paid Social,2024-06-27 00:00:00
C01518,33.0,Male,IT,Referral,02/24/2023
C01519,33.0,Female,US,Referral,2024-07-11 00:00:00
C01520,35.0,Male,US,Referral,03.06.2024
C01521,42.0,Female,GB,Organic,2025-08-31 00:00:00
C01522,46.0,Female,NL,Paid Social,2025-03-12
C01523,34.0,male ,US,Referral,2023-08-04 00:00:00
C01524,41.0,Male,NL,Organic,2023-06-19 00:00:00
C01525,28.0,Female,US,Partner,2024-11-11 00:00:00
C01526,41.0,Prefer not to say,GB,Paid Search,2023-02-23 00:00:00
C01527,27.0,Male,CA,Organic,2023-12-26 00:00:00
C01528,44.0,Male,US,Partner,06/05/2023
C01529,54.0,Female,PL,Organic,2023-01-24 00:00:00
C01530,33.0,Male,GB,Paid Search,2025-11-01 00:00:00
C01531,18.0,Female,FR,Paid Search,2023-04-12
C01532,29.0,Female,DE,Partner,2023-01-11 00:00:00
C01533,45.0,F,DE,Paid Search,11/17/2025
C01534,39.0,Female,FR,Paid Social,2023-08-01 00:00:00
C01535,36.0,Female,SE,Referral,2025-07-09 00:00:00
C01536,43.0,Male,FR,,2023-02-05 00:00:00
C01537,38.0,Female,DE,Email,2023-06-23 00:00:00
C01538,45.0,Male,FR ,Referral,2023-05-05 00:00:00
C01539,42.0,Male,FR,Paid Search,2025-03-06 00:00:00
C01540,48.0,Female,GB,Email,2024-11-29 00:00:00
C01541,37.0,,FR,Paid Social,2024-06-19
C01542,42.0,Female,GB,organic,09/30/2023
C01543,31.0,Male,DEU,Organic,2023-04-11 00:00:00
C01544,29.0,Female,IE,Paid Social,2024-10-03 00:00:00
C01545,49.0,Male,PL,Organic,2023-09-18 00:00:00
C01546,36.0,Female,IT,Paid Social,2024-10-27 00:00:00
C01547,41.0,Female,FR,Paid Search,02/13/2025
C01548,35.0,Female,ES,Paid Social,2025-08-15 00:00:00
C01549,29.0,Prefer not to say,US,Organic,2024-07-10 00:00:00
C01550,34.0,Female,GB,Partner,2023-01-06 00:00:00
C01551,47.0,Female,US,Paid Search,11/13/2023
C01552,39.0,Female,US,Organic,19.08.2025
C01553,19.0,Female,IE,Paid Search,2024-08-23 00:00:00
C01554,32.0,Female ,NL,Paid Search,2024-11-28
C01555,50.0,Female,DE,Paid Social,2024-05-30 00:00:00
C01556,32.0,Male,US,Paid Social,2023-07-03 00:00:00
C01557,,Female,FR,Organic,2025-10-07 00:00:00
C01558,51.0,Female,GB,Partner,2025-05-21
C01559,40.0,NB,IT,Paid Search,2026-01-26 00:00:00
C01560,33.0,Male,PT,Organic,2025-08-22 00:00:00
C01561,31.0,Prefer not to say,CA,Referral,2023-11-25 00:00:00
C01562,44.0,,US,Paid Social,14.10.2023
C01563,29.0,Male,US,Paid Social,10/08/2023
C01564,44.0,Male,US,Paid Search,11/01/2025
C01565,39.0,Male,GB,Paid Search,2024-09-19 00:00:00
C01566,36.0,Female,US,Paid Social,05/27/2024
C01567,35.0,Non-binary,US,Organic,2025-12-27 00:00:00
C01568,32.0,Prefer not to say,US,Organic,2024-11-11 00:00:00
C01569,43.0,Female,US,Email,2025-10-21 00:00:00
C01570,26.0,Female,ES,Paid Social,2026-01-14 00:00:00
C01571,19.0,Male,US,Paid Search,2023-03-31 00:00:00
C01572,40.0,Female,NL,Organic,2024-02-12 00:00:00
C01573,40.0,Male,US,Referral,2025-04-07 00:00:00
C01574,38.0,male ,US,Organic,07/05/2025
C01575,,Prefer not to say,US,Organic,06/17/2023
C01576,31.0,Female,ES,Partner ,2023-12-25 00:00:00
C01577,41.0,Male,US,Referral,2024-09-09 00:00:00
C01578,34.0,,DE,Paid Social,2025-06-19 00:00:00
C01579,30.0,Female,US,Organic,2023-05-08 00:00:00
C01580,31.0,Male,PT,Organic,2024-11-08 00:00:00
C01581,52.0,Male,US,Paid Social,2023-12-01 00:00:00
C01582,18.0,Male,GB,Paid Social,09/01/2023
C01583,38.0,Female,NL,paid-social,2024-08-03 00:00:00
C01584,19.0,Male,US,Organic,2024-04-11 00:00:00
C01585,33.0,Female,US,Referral,2024-12-17 00:00:00
C01586,30.0,Male,IT,Email,2023-12-24 00:00:00
C01587,18.0,Non-binary,US,Paid Social,2025-07-16 00:00:00
C01588,38.0,Female,US,Organic,2023-03-30 00:00:00
C01589,31.0,Female,GB,Paid Social,2025-08-29 00:00:00
C01590,18.0,Male,US,Paid Search,2023-02-03 00:00:00
C01591,42.0,Female,SE,Organic,2025-04-09 00:00:00
C01592,47.0,Female,FR,Paid Search,2024-01-26 00:00:00
C01593,47.0,Male,FR ,Partner,2024-03-08 00:00:00
C01594,37.0,Male,US,Paid Search,2023-01-22 00:00:00
C01595,34.0,Male,FR,Partner,2025-03-02 00:00:00
C01596,46.0,Male,FR,Paid Search,2023-07-06 00:00:00
C01597,49.0,Male,US,Paid Search,01/12/2025
C01598,44.0,NB,NL,Organic,2025-03-28 00:00:00
C01599,26.0,Male,DE,Paid Social,2025-08-10 00:00:00
C01600,36.0,Female,IT,Organic,2025-03-09 00:00:00
C01601,38.0,Male,US,,2023-12-06 00:00:00
C01602,18.0,Female ,US,Organic,2025-04-12 00:00:00
C01603,38.0,Female,ES,Paid Search,2025-07-19 00:00:00
C01604,54.0,Male,IT,Paid Social,2023-12-24 00:00:00
C01605,40.0,Male,GB,Organic,2023-05-20 00:00:00
C01606,47.0,Male,US,Organic,2025-09-30 00:00:00
C01607,36.0,,IT,Email,2023-06-16 00:00:00
C01608,33.0,Female,US,Organic,2024-10-31 00:00:00
C01609,37.0,Male,CA,Paid Search,2023-09-24 00:00:00
C01610,27.0,Male,FR,Paid Search,2023-05-23 00:00:00
C01611,25.0,Prefer not to say,US,Paid Search,2025-05-25 00:00:00
C01612,45.0,Female,US,Paid Social,2023-06-11 00:00:00
C01613,46.0,Male,US,Organic,2025-01-25 00:00:00
C01614,25.0,Male,SE,Paid Search,2025-02-20 00:00:00
C01615,43.0,Female,CA,Paid Social,2023-03-09 00:00:00
C01616,33.0,Female,DEU,Paid Search,07/14/2023
C01617,37.0,Female,,Email,2025-06-14
C01618,38.0,Male,FR,Email,2024-07-25 00:00:00
C01619,43.0,Male,DE,Organic,2023-05-17
C01620,35.0,Female ,DE,Paid Search,2026-01-22
C01621,47.0,Female,GB,Organic,2023-10-26 00:00:00
C01622,37.0,M,DE,Organic,2023-01-05 00:00:00
C01623,40.0,Male,PL,Paid Search,2025-11-07 00:00:00
C01624,27.0,Female,IT,Paid Social,2023-01-19 00:00:00
C01625,53.0,Male,GB,Referrral,2024-09-15 00:00:00
C01626,38.0,Female,CA,Organic,2026-01-24 00:00:00
C01627,40.0,Female,NL,Organic,2024-10-13 00:00:00
C01628,20.0,Male,US,Email,2024-10-20 00:00:00
C01629,27.0,F,NL,Email,2024-03-13 00:00:00
C01630,,Female,US,Organic,2023-05-24 00:00:00
C01631,37.0,Male,ES,Paid Social,2024-10-07 00:00:00
C01632,18.0,Female,IT,Paid Search,2025-10-08 00:00:00
C01633,43.0,M,GB,Paid Social,2023-04-13 00:00:00
C01634,29.0,Female,US,Paid Social,2025-09-19 00:00:00
C01635,47.0,Male,U.S.,Partner,2024-04-12 00:00:00
C01636,33.0,M,GB,Organic,2024-08-27 00:00:00
C01637,36.0,Male,CA,Paid Search,2023-07-06 00:00:00
C01638,45.0,Male,DE,organic,12/01/2024
C01639,26.0,Male,GB,Organic,2023-07-25
C01640,25.0,Female,FR,organic,2023-11-04 00:00:00
C01641,32.0,Male,US,Referral,2025-03-24 00:00:00
C01642,41.0,Male,GB,Referral,2023-02-26 00:00:00
C01643,,Male,SE,Paid Social,2024-05-18 00:00:00
C01644,19.0,Male,US,Referral,2024-11-01 00:00:00
C01645,41.0,Female,GB,Paid Social,2023-05-29 00:00:00
C01646,,M,DEU,Organic,2023-11-29 00:00:00
C01647,30.0,Male,NL,paid-social,2024-01-23 00:00:00
C01648,18.0,Female,DE,Referral,2025-01-17 00:00:00
C01649,,Female,IT,Partner,2026-01-05 00:00:00
C01650,34.0,M,US,Organic,2025-07-31 00:00:00
C01651,-3.0,Male,CA,Organic,2023-08-02 00:00:00
C01652,27.0,Male,PL,Referral,2023-01-21 00:00:00
C01653,,Male,NL,Organic,28.02.2023
C01654,28.0,Female,DE,Organic,2024-11-02 00:00:00
C01655,28.0,Female,GB,Partner,2023-06-26 00:00:00
C01656,,Female,USA,E-mail,2023-09-18 00:00:00
C01657,36.0,Male,US,Partner ,2025-08-13 00:00:00
C01658,29.0,Female,SE,Organic,2025-09-11 00:00:00
C01659,33.0,Female,IT,Organic,2025-08-03 00:00:00
C01660,46.0,Male,GB,Referral,2023-10-13 00:00:00
C01661,47.0,Female,US,Paid Search,2024-11-29 00:00:00
C01662,27.0,Male,CA,Organic,2024-11-19 00:00:00
C01663,34.0,Female,US,Paid Search,2023-07-28 00:00:00
C01664,35.0,Female,ES,Organic,2024-09-15 00:00:00
C01665,25.0,Female,DE,Organic,2024-08-14 00:00:00
C01666,33.0,Prefer not to say,US,Organic,2024-03-22 00:00:00
C01667,34.0,Male,FR,Paid Social,2025-04-27 00:00:00
C01668,44.0,Male,IE,Organic,2025-02-02 00:00:00
C01669,45.0,Male,US,Paid Search,2024-08-23 00:00:00
C01670,31.0,Male,GB,Paid Search,2025-03-28 00:00:00
C01671,32.0,Male,DEU,Paid Search,2025-05-10 00:00:00
C01672,40.0,Male,US,Organic,2024-09-30 00:00:00
C01673,29.0,Male,DE,Organic,2023-10-29 00:00:00
C01674,39.0,Male,FR,Organic,2025-05-04 00:00:00
C01675,33.0,Male,US,,2025-03-19 00:00:00
C01676,25.0,Female,US,Referral,2026-01-13 00:00:00
C01677,25.0,Male,NL,Organic,2023-06-18 00:00:00
C01678,,Female,CA,Referral,2024-04-17 00:00:00
C01679,33.0,Female,U.S.,Referral,2025-11-07 00:00:00
C01680,49.0,Female,FR,Organic,2024-08-02 00:00:00
C01681,29.0,Male,IT,E-mail,2025-11-28 00:00:00
C01682,37.0,NB,ES,Organic,2023-01-15 00:00:00
C01683,56.0,Female,NL,Organic,2023-02-09 00:00:00
C01684,24.0,Female,FR,Paid Social,2025-06-16 00:00:00
C01685,18.0,F,GB,Organic,2024-02-08 00:00:00
C01686,46.0,F,GB,Referral,2024-08-09 00:00:00
C01687,27.0,Female,GB,Paid Search,2024-04-27 00:00:00
C01688,34.0,Male,GB,E-mail,2024-04-04 00:00:00
C01689,29.0,Female,US,Referral,2025-11-24 00:00:00
C01690,-3.0,Male,GB,Paid Search,04/17/2023
C01691,25.0,Male,USA,Email,2025-05-20 00:00:00
C01692,32.0,Female,US,Email,2025-09-29 00:00:00
C01693,38.0,Male,US,Paid Search,2025-01-10 00:00:00
C01694,25.0,Female,ES,Organic,2024-03-21 00:00:00
C01695,28.0,Female ,DE,Paid Search,2023-06-30 00:00:00
C01696,31.0,,IT,Organic,2025-02-08 00:00:00
C01697,21.0,Female,DE,Paid Social,2024-06-12 00:00:00
C01698,30.0,Male,NL,Paid  Search,2023-06-18 00:00:00
C01699,35.0,Male,IT,Paid Search,2024-02-10 00:00:00
C01700,30.0,Female,US,Partner ,2025-12-19 00:00:00
C01701,32.0,Female,IE,Organic,2023-10-27 00:00:00
C01702,34.0,NB,US,Paid Social,2023-07-21 00:00:00
C01703,28.0,Male,DE,Paid Search,2025-02-07 00:00:00
C01704,40.0,Male,IT,Referral,2023-08-13 00:00:00
C01705,47.0,Female,CA,Paid Social,2025-11-02 00:00:00
C01706,30.0,Male,DE,Organic,08/26/2025
C01707,38.0,Male,GB,Paid Social,2026-01-13 00:00:00
C01708,32.0,Female,US,Organic,2025-10-25 00:00:00
C01709,37.0,Male,US,Referral,2023-10-02 00:00:00
C01710,48.0,Male,US,Paid Social,2023-08-28 00:00:00
C01711,39.0,Male,US,Paid Search,22.01.2024
C01712,18.0,Male,FR,Paid Social,2024-06-13 00:00:00
C01713,38.0,Female,DE,Partner,2025-09-18 00:00:00
C01714,45.0,Female,GB,Referral,2025-04-06 00:00:00
C01715,32.0,Male,FR,Paid Social,2024-12-27 00:00:00
C01716,43.0,Male,US,Referral,2025-09-16 00:00:00
C01717,28.0,Female,US,Paid Search,2024-12-28 00:00:00
C01718,21.0,Male,ES,Referral,2024-03-03 00:00:00
C01719,35.0,Female,SE,Partner,2024-04-10 00:00:00
C01720,18.0,Non-binary,GB,Organic,2024-08-05 00:00:00
C01721,32.0,Female,US,Organic,2023-04-11 00:00:00
C01722,46.0,Male,IT,Referrral,2025-04-15 00:00:00
C01723,,Prefer not to say,NL,Organic,2025-01-05 00:00:00
C01724,22.0,Male,GB,Paid Search,2025-04-03 00:00:00
C01725,25.0,Non-binary,US,Organic,2024-08-24 00:00:00
C01726,,Female,US,Paid Social,2025-06-01 00:00:00
C01727,31.0,Female,DE,Organic,2025-12-06 00:00:00
C01728,47.0,Non-binary,SE,Organic,2024-10-04 00:00:00
C01729,43.0,Female,FR,Paid  Search,2024-05-15 00:00:00
C01730,38.0,M,CA,Paid Search,2023-04-28 00:00:00
C01731,35.0,Male,FR,Paid Search,2025-05-27 00:00:00
C01732,38.0,Female ,IT,Referral,2025-10-15 00:00:00
C01733,26.0,Female,UK,Email,2025-02-27 00:00:00
C01734,42.0,Male,IT,Paid Social,2025-09-02 00:00:00
C01735,24.0,Female,GB,Organic,2025-08-28 00:00:00
C01736,42.0,Female,CA,Organic,2025-06-18 00:00:00
C01737,45.0,Male,DE,Email,2024-07-20 00:00:00
C01738,36.0,Female ,GB,Paid Social,2023-04-23 00:00:00
C01739,32.0,Male,IE,Referral,2023-01-04 00:00:00
C01740,38.0,Male,DE,Paid Social,2023-08-19 00:00:00
C01741,18.0,Male,GB,Organic,2024-04-30 00:00:00
C01742,37.0,Male,GB,Paid Search,2025-04-18 00:00:00
C01743,33.0,Male,DE,Referral,2024-05-28 00:00:00
C01744,34.0,Male,CA,Partner,2023-01-27 00:00:00
C01745,40.0,Female,ES,Organic,2023-08-26 00:00:00
C01746,33.0,Male,GB,Paid Social,2026-01-08 00:00:00
C01747,24.0,Prefer not to say,GB,Organic,2026-01-18 00:00:00
C01748,33.0,Female,FR,Referrral,03/01/2024
C01749,35.0,Female,US,Organic,2025-06-26 00:00:00
C01750,35.0,Non-binary,FR,Referral,2025-03-21 00:00:00
C01751,35.0,Female,DE,Organic,2025-11-15 00:00:00
C01752,43.0,Male,GB,Paid Social,2025-09-27 00:00:00
C01753,24.0,Female,ES,Paid Social,2024-12-09 00:00:00
C01754,36.0,Male,ES,Paid Search,2024-03-20 00:00:00
C01755,46.0,Female,DEU,Referral,07.12.2024
C01756,18.0,Female,GB,Partner,2023-12-26 00:00:00
C01757,36.0,Male,CA,Partner,2024-01-28 00:00:00
C01758,29.0,Male,ES,Paid Search,2024-11-17 00:00:00
C01759,31.0,Non-binary,DE,Referral,2024-10-05 00:00:00
C01760,26.0,Male,FR,Paid Social,16.10.2024
C01761,32.0,Male,DE,Paid Social,2024-03-09 00:00:00
C01762,51.0,Male,ES,Paid Search,2024-04-06 00:00:00
C01763,23.0,Female,US,Paid Social,2023-01-12 00:00:00
C01764,23.0,Female ,DE,Organic,2024-11-09 00:00:00
C01765,22.0,Female,US,Paid Search,2024-10-10 00:00:00
C01766,50.0,Male,GB,Organic,2025-11-20 00:00:00
C01767,30.0,Male,FR,Organic,2024-07-22 00:00:00
C01768,34.0,Male,U.S.,Organic,2024-06-11 00:00:00
C01769,30.0,Female,GB,Organic,2023-03-18 00:00:00
C01770,26.0,Female,NL,Referral,2023-08-10 00:00:00
C01771,32.0,Female,UK,Paid Social,01/16/2024
C01772,,Male,DE,Organic,2024-03-01 00:00:00
C01773,47.0,,PL,Referral,2024-02-13 00:00:00
C01774,26.0,Male, ES,Partner,2024-03-20 00:00:00
C01775,40.0,Female,IT,Partner,2025-05-16 00:00:00
C01776,27.0,Female,US,Partner,2023-05-28 00:00:00
C01777,18.0,Female,FR ,organic,2024-01-10 00:00:00
C01778,43.0,Female,CA,Paid Social,2023-07-03 00:00:00
C01779,44.0,Non-binary,US,Email,2023-12-13 00:00:00
C01780,43.0,Male,DE,Email,2025-02-10 00:00:00
C01781,30.0,Male,US,Paid Search,2023-02-22 00:00:00
C01782,32.0,Male,FR,,2024-01-18 00:00:00
C01783,41.0,Female,US,Referral,2023-01-27 00:00:00
C01784,38.0,Female,US,Referral,2025-12-12 00:00:00
C01785,30.0,Female,IE,Partner,2025-03-30 00:00:00
C01786,19.0,Female,FR,Paid Search,2023-10-02 00:00:00
C01787,35.0,Male,PL,Paid Search,2023-08-12 00:00:00
C01788,44.0,Female,DE,Paid Social,2023-04-22 00:00:00
C01789,23.0,Female,US,Referral,2024-06-16 00:00:00
C01790,40.0,Male,DE,Partner,2025-04-29 00:00:00
C01791,37.0,Male,DE,Partner,2024-10-20 00:00:00
C01792,41.0,Male,US,Referral,2025-09-19 00:00:00
C01793,42.0,Male,NL,Email,2024-01-23 00:00:00
C01794,28.0,Female,FR,Organic,2023-11-10 00:00:00
C01795,19.0,Female,ES,Email,2024-06-22 00:00:00
C01796,29.0,Female,DE,Organic,2023-08-16 00:00:00
C01797,42.0,Male,FR,Paid Social,2026-01-04 00:00:00
C01798,29.0,Female,US,Organic,2023-07-29 00:00:00
C01799,28.0,Female,IE,Paid  Search,2024-06-23 00:00:00
C01800,18.0,Male,GB,Paid Search,2024-08-11 00:00:00
C01801,50.0,Female,US,Organic,2023-03-06 00:00:00
C01802,41.0,Male,US,Paid Social,2024-06-11 00:00:00
C01803,41.0,Male,FR,Referral,2024-05-27 00:00:00
C01804,43.0,Male,PT,Referrral,2023-10-20 00:00:00
C01805,,Male,NLD,Paid Social,2023-05-25 00:00:00
