CustomerID,PlanType,MonthlyFee,ContractType,StartDate,EndDate
C01240,Basic,17.94,Annual,2023-02-22 00:00:00,
C01241,Basic,15.11,Month-to-Month,2024-08-04 00:00:00,
C01242,Standard,35.85,Quarterly,2025-06-01 00:00:00,
C01243,Standard,44.0,Annual,2025-12-30 00:00:00,
C01244,Basic,19.56,Month-to-Month,2024-07-15 00:00:00,2025-06-03 00:00:00
C01245,Enterprise,193.01,Annual,2025-09-27 00:00:00,
C01246,Standard,40.24,Month-to-Month,2026-01-24 00:00:00,
C01247,Pro,66.65,Quarterly,2025-09-06 00:00:00,
C01248,Standard,39.88,month to month,2024-06-12 00:00:00,
C01249,Pro,87.07,Month-to-Month,2024-01-04 00:00:00,
C01250,Basic,18.82,Annual,01/08/2026,
C01251,Basic,16.31,Month-to-Month,2023-10-01 00:00:00,
C01252,Pro,76.38,Month-to-Month,2024-04-20 00:00:00,
C01253,Pro,87.08,Annual,2023-03-25 00:00:00,
C01254,Standard,39.81,M2M,2025-06-20 00:00:00,
C01255,Basic,16.84,Month-to-Month,2025-01-11 00:00:00,2025-08-02 00:00:00
C01256,Basic,22.6,Annual,2023-04-16 00:00:00,
C01257,Standard,35.09,Annual,2023-09-08 00:00:00,
C01258,Pro,77.46,Month-to-Month,2024-09-30 00:00:00,
C01259,Basic,17.42,Annual,2024-09-07 00:00:00,2024-12-26 00:00:00
C01260,Basic,17.43,Annual,2025-06-22 00:00:00,
C01261,Standard,37.59,,2023-10-28,
C01262,Standard,40.98,Quarterly,2025-11-20 00:00:00,
C01263,Standard,43.03,Month-to-Month,2024-05-29 00:00:00,
C01264,Standard,37.8,Month-to-Month,27.07.2025,
C01265,Enterprise,182.92,Month-to-Month,10/01/2023,
C01266,Basic,19.73,Month-to-Month,2023-02-25 00:00:00,2024-05-28 00:00:00
C01267,Standard,40.58,Month-to-Month,2023-03-08 00:00:00,
C01268,Standard,39.75,Quarterly,2024-02-28 00:00:00,
C01269,Standard,39.86,Month-to-Month,2025-12-21 00:00:00,
C01270,Pro,78.29,Annual,28.02.2023,
C01271,Standard,39.31,Month-to-Month,2024-02-27 00:00:00,
C01272,Standard,38.43,Month-to-Month,2023-05-13 00:00:00,
C01273,Basic,20.63,Annual,2025-11-17 00:00:00,
C01274,PRO ,45.95,Annual,2025-02-13 00:00:00,
C01275,Basic,19.27,Month-to-Month,2025-05-11 00:00:00,
C01276,Basic,18.99,Quarterly,2025-03-28 00:00:00,
C01277,Standard,39.8,Month-to-Month,01/14/2025,
C01278,Standard,36.95,Month-to-Month,2025-05-27 00:00:00,
C01279,Enterprise,211.18,Month-to-Month,2023-01-13 00:00:00,
C01280,Standard,40.38,Annual,2025-09-10 00:00:00,
C01281,Pro,76.34,Month-to-Month,2025-04-13 00:00:00,
C01282,Basic,20.37,Annual,2025-04-15 00:00:00,
C01283,Standard,39.06,M2M,2024-03-26 00:00:00,
C01284,Enterprise,183.56,Month-to-Month,01.07.2025,
C01285,Basic,19.53,Quarterly,2024-03-20 00:00:00,2025-09-10 00:00:00
C01286,Pro,80.5,Month-to-Month,2023-03-09 00:00:00,2023-10-21 00:00:00
C01287,Standard,42.0,Qtr,2025-11-02 00:00:00,
C01288,Basic,20.26,Month-to-Month,2023-10-03 00:00:00,2023-12-19 00:00:00
C01289,Standard,38.66,Month-to-Month,2023-05-06 00:00:00,
C01290,Basic,18.28,Month-to-Month,2024-12-06 00:00:00,
C01291,Basic,19.0,Month-to-Month,2023-10-04 00:00:00,2024-01-25 00:00:00
C01292,Basic,19.55,Annual,2025-09-08 00:00:00,12/11/2025
C01293,Basic,19.74,Month-to-Month,05/22/2024,
C01294,Basic,19.46,Month-to-Month,01/07/2023,
C01295,Pro,78.43,Annual,2025-12-08 00:00:00,
C01296,Basic,20.52,Month-to-Month,2024-08-09 00:00:00,
C01297,Pro,,Annual,2023-11-02 00:00:00,
C01298,Std,46.74,Annual,2025-02-10 00:00:00,
C01299,Basic,20.16,Month-to-Month,2024-09-02 00:00:00,
C01300,Basic,17.29,Month-to-Month,2023-02-11 00:00:00,
C01301,Pro,80.17,Month-to-Month,2025-05-15 00:00:00,
C01302,Standard,41.41,Month-to-Month,2024-04-08 00:00:00,2025-01-13 00:00:00
C01303,Pro,76.79,annually,2025-03-12 00:00:00,2026-01-18 00:00:00
C01304,Basic,16.73,Annual,2025-10-15 00:00:00,2026-01-25 00:00:00
C01305,Standard,35.76,,11/27/2024,
C01306,Pro,82.43,Month-to-Month,2025-01-27 00:00:00,
C01307,Enterprise,171.07,Quarterly,2023-10-23 00:00:00,
C01308,Basic,16.8,Month-to-Month,2023-09-27 00:00:00,2024-07-30 00:00:00
C01309,Pro,82.39,Quarterly,2024-04-17 00:00:00,
C01310,Basic,18.66,Annual,2025-08-26 00:00:00,
C01311,Pro,74.6,Month-to-Month,2024-08-14 00:00:00,
C01312,Standard,37.46,Month-to-Month,2024-02-07 00:00:00,
C01313,Standard,34.41,Month-to-Month,01.06.2025,
C01314,Basic,19.74,Quarterly,2025-08-26 00:00:00,
C01315,Pro,73.9,Month-to-Month,19.10.2025,
C01316,Basic,18.19,Quarterly,2023-12-08 00:00:00,
C01317,Standard,40.08,Month-to-Month,2025-03-15 00:00:00,
C01318,Standard,38.2,Month-to-Month,2024-10-27 00:00:00,
C01319,Standard,36.8,Annual,2024-05-22 00:00:00,
C01320,Standard,32.79,Month-to-Month,2024-04-03 00:00:00,
C01321,Standard,40.15,Month-to-Month,2023-05-11 00:00:00,
C01322,Standard,39.25,Quarterly,11/13/2023,
C01323,Standard,37.39,Month-to-Month,2024-09-13 00:00:00,2025-10-04 00:00:00
C01324,Standard,35.76,Quarterly,2025-10-04 00:00:00,2025-12-18 00:00:00
C01325,Standard,,M2M,09/12/2025,
C01326,Pro,82.04,Month-to-Month,2023-08-07 00:00:00,
C01327,Standard,39.31,Month-to-Month,2025-02-15 00:00:00,
C01328,Basic,21.49,Month-to-Month,2023-04-09 00:00:00,
C01329,Standard,41.2,Annual,2025-02-07 00:00:00,
C01330,Basic,18.84,Quarterly,2024-01-25 00:00:00,
C01331,Basic,20.12,Quarterly,2024-05-28 00:00:00,
C01332,Pro,79.31,Quarterly,2025-03-19 00:00:00,
C01333,Standard,39.14,Month-to-Month,2024-04-27 00:00:00,2025-05-01 00:00:00
C01334,Standard,43.04,Month-to-Month,2025-07-08 00:00:00,
C01335,Enterprise,184.7,Month-to-Month,2024-09-04 00:00:00,2025-09-12 00:00:00
C01336,Basic,19.04,Quarterly,2026-02-03 00:00:00,
C01337,Basic,20.81,Month-to-Month,2024-12-23 00:00:00,
C01338,Std,19.47,Month-to-Month,2023-12-05 00:00:00,
C01339,Basic,18.44,Month-to-Month,2025-05-27 00:00:00,
C01340,Ent,33.68,Month-to-Month,2024-04-18 00:00:00,
C01341,Pro,64.65,Month-to-Month,2024-09-03 00:00:00,
C01342,Standard,45.48,M2M,2023-06-09 00:00:00,
C01343,Basic,19.47,Quarterly,2023-05-21 00:00:00,
C01344,Standard,37.18,Annual,2024-10-16 00:00:00,
C01345,Basic,19.53,Month-to-Month,2023-08-07 00:00:00,2024-07-22 00:00:00
C01346,Standard,36.04,Annual,02/03/2026,
C01347,Standard,37.97,M2M,2025-09-05 00:00:00,
C01348,Basic,17.57,Annual,2025-03-04 00:00:00,2025-11-03 00:00:00
C01349,Pro,70.07,month to month,2025-04-14,
C01350,Pro,65.7,Annual,2024-11-01 00:00:00,
C01351,Basic,16.57,Month-to-Month,2023-03-16,2023-12-26 00:00:00
C01352,Standard,42.19,Month-to-Month,2024-03-30 00:00:00,
C01353,Standard,35.92,Annual,2024-07-26 00:00:00,
C01354,Basic,19.81,Annual,2025-11-04 00:00:00,
C01355,Basic,20.45,Annual,2023-09-07 00:00:00,
C01356,Standard,39.05,Month-to-Month,2024-07-24 00:00:00,
C01357,Pro,77.11,Month-to-Month,2024-02-01 00:00:00,
C01358,Standard,39.42,month to month,2023-06-15 00:00:00,
C01359,Standard,37.7,Month-to-Month,2023-05-04 00:00:00,
C01360,Standard,42.76,Month-to-Month,2024-02-16 00:00:00,
C01361,Standard,44.85,annually,2023-04-16 00:00:00,
C01362,Basic,21.2,Month-to-Month,2023-03-27 00:00:00,2023-07-23 00:00:00
C01363,Basic,15.73,Month-to-Month,2024-02-12 00:00:00,
C01364,Pro,76.24,Month-to-Month,17.08.2023,
C01365,Pro,79.03,Annual,2024-09-23 00:00:00,
C01366,,81.93,Annual,2023-01-26 00:00:00,
C01367,Basic,16.37,Annual,2023-12-11 00:00:00,
C01368,Standard,33.56,Annual,2024-06-06 00:00:00,
C01369,Standard,43.08,Month-to-Month,2025-12-23 00:00:00,
C01370,Basic,18.15,Quarterly,2024-12-17 00:00:00,
C01371,Basic,16.74,Annual,2025-09-22 00:00:00,
C01372,Pro,72.02,Month-to-Month,2024-02-05 00:00:00,
C01373,Standard,40.22,Month-to-Month,2024-05-22 00:00:00,2024-07-01 00:00:00
C01374,Standard,36.43,annually,2024-04-26 00:00:00,
C01375,Ent,19.37,Annual,2025-09-29 00:00:00,
C01376,Std,35.95,Annual,2025-12-22 00:00:00,
C01377,Basic,16.35,Annual,2025-12-28 00:00:00,
C01378,Basic,21.17,Quarterly,2025-04-27 00:00:00,
C01379,Standard,40.24,Quarterly,2024-07-24 00:00:00,
C01380,Basic,18.49,Annual,2024-09-09 00:00:00,
C01381,Enterprise,190.7,Quarterly,01/10/2026,
C01382,Standard,43.57,Quarterly,24.11.2023,
C01383,Basic,19.9,month to month,2024-02-04 00:00:00,
C01384,Basic,20.74,Annual,2025-10-10 00:00:00,
C01385,Standard,37.18,Month-to-Month,2024-03-13 00:00:00,
C01386,Basic,19.08,Month-to-Month,2023-09-29 00:00:00,2024-12-04 00:00:00
C01387,Basic,19.61,annually,2024-10-03 00:00:00,
C01388,Standard,37.28,Month-to-Month,2024-01-02 00:00:00,2024-10-10 00:00:00
C01389,,18.85,annually,2025-10-06 00:00:00,
C01390,Standard,37.18,Month-to-Month,2025-11-04 00:00:00,
C01391,Standard,40.25,Month-to-Month,2023-12-16 00:00:00,
C01392,Basic,16.99,Annual,2024-08-23,
C01393,Pro,82.61,Quarterly,2026-01-24 00:00:00,
C01394,Standard,39.97,Quarterly,2025-04-23 00:00:00,
C01395,Standard,38.37,Month-to-Month,2023-09-06 00:00:00,
C01396,Basic,19.68,Month-to-Month,2024-11-07 00:00:00,2026-01-24 00:00:00
C01397,Standard,37.86,Quarterly,2024-11-29 00:00:00,
C01398,Basic,17.98,Month-to-Month,2025-01-16 00:00:00,2025-09-02 00:00:00
C01399,Standard,40.7,Quarterly,2023-02-03 00:00:00,
C01400,Basic,19.89,Annual,2023-12-17 00:00:00,
C01401,Enterprise,190.92,Month-to-Month,2025-08-31 00:00:00,
C01402,Basic,18.1,Month-to-Month,2023-10-14 00:00:00,
C01403,Pro,77.84,annually,2023-12-05 00:00:00,
C01404,Pro,75.51,Month-to-Month,2024-01-01 00:00:00,
C01405,Standard,43.76,Month-to-Month,2023-08-01 00:00:00,
C01406,Basic,19.48,Annual,2023-06-30 00:00:00,
C01407,Basic,19.02,Annual,2024-02-08 00:00:00,
C01408,Enterprise,184.15,Month-to-Month,2025-09-22 00:00:00,
C01409,Standard,41.31,Qtr,2023-01-09 00:00:00,
C01410,Standard,37.09,Month-to-Month,2023-11-16,
C01411,Basic,18.01,Qtr,2023-03-11 00:00:00,2023-08-19 00:00:00
C01412,Pro,83.88,Annual,2024-10-04 00:00:00,
C01413,Basic,19.59,Annual,2023-10-11 00:00:00,
C01414,Basic,15.19,Annual,2025-06-11 00:00:00,
C01415,Basic,18.76,Month-to-Month,2024-10-24 00:00:00,
C01416,Standard,39.39,Month-to-Month,2025-06-15 00:00:00,2026-01-09 00:00:00
C01417,Pro,76.85,Qtr,2024-12-25 00:00:00,
C01418,Pro,80.01,Annual,2024-05-19 00:00:00,
C01419,Basic,16.25,Annual,2025-09-06 00:00:00,
C01420,Pro+,14.7,Month-to-Month,2024-06-28 00:00:00,2025-06-17 00:00:00
C01421,Pro,72.84,Quarterly,2025-12-09,
C01422,Standard,,Month-to-Month,2026-02-01 00:00:00,
C01423,Basic,14.1,Month-to-Month,11/02/2024,
C01424,Basic,17.72,Annual,2025-02-13 00:00:00,
C01425,Standard,,Month-to-Month,2023-10-29 00:00:00,
C01426,Enterprise,195.14,Annual,2025-07-18 00:00:00,
C01427,Standard,45.11,Month-to-Month,2025-02-07 00:00:00,
C01428,Basic,18.67,Month-to-Month,10/26/2025,
C01429,Std,38.66,month to month,2023-11-07 00:00:00,
C01430,Basic,20.28,annually,2025-06-18 00:00:00,2025-08-30 00:00:00
C01431,Pro,79.13,Annual,2024-06-15 00:00:00,
C01432,Basic,18.67,Month-to-Month,2023-07-28 00:00:00,
C01433,Pro+,20.41,Month-to-Month,2023-07-18 00:00:00,
C01434,Standard,40.47,Month-to-Month,2024-09-25,
C01435,Basic,19.44,Month-to-Month,2024-01-01 00:00:00,2024-10-25 00:00:00
C01436,Basic,18.79,Annual,2023-04-27 00:00:00,
C01437,Standard,37.92,Month-to-Month,2024-05-10 00:00:00,2025-01-20 00:00:00
C01438,Pro,84.8,Month-to-Month,2025-01-14 00:00:00,
C01439,Pro,76.87,Month-to-Month,12/26/2023,
C01440,Basic,20.87,Annual,2025-12-21 00:00:00,
C01441,Basic,17.41,Annual,2025-06-07 00:00:00,2025-12-28 00:00:00
C01442,Standard,43.47,Annual,2024-08-04 00:00:00,
C01443,Standard,40.47,Annual,2025-12-02 00:00:00,2026-01-29 00:00:00
C01444,,17.53,Quarterly,2024-05-16 00:00:00,
C01445,Pro,82.22,Month-to-Month,2023-06-21 00:00:00,
C01446,Enterprise,188.65,Quarterly,2023-02-11 00:00:00,
C01447,Basic,19.05,Annual,2025-11-29 00:00:00,
C01448,Pro,,Month-to-Month,2025-12-28 00:00:00,
C01449,Standard,38.59,Annual,19.04.2025,
C01450,Basic,20.43,Qtr,04.05.2023,
C01451,Standard,40.62,Annual,2023-12-01 00:00:00,
C01452,Basic,17.29,Month-to-Month,2023-02-22 00:00:00,
C01453,Basic,17.38,annually,2023-03-09 00:00:00,
C01454,Enterprise,203.31,Quarterly,10/05/2023,
C01455,Standard,40.07,,2024-10-17 00:00:00,
C01456,Basic,17.97,Month-to-Month,2023-03-25 00:00:00,
C01457,Standard,43.96,M2M,2026-01-16 00:00:00,
C01458,Pro,84.14,Month-to-Month,2024-06-07 00:00:00,
C01459,Standard,37.05,Annual,2023-11-01 00:00:00,2024-02-02 00:00:00
C01460,Pro,74.44,Annual,2024-08-08 00:00:00,
C01461,Pro,77.56,Quarterly,2025-06-15 00:00:00,
C01462,Basic,18.5,Month-to-Month,2023-12-26 00:00:00,2024-05-15 00:00:00
C01463,Standard,42.92,Month-to-Month,2023-02-26 00:00:00,
C01464,Standard,42.07,Month-to-Month,2023-03-08 00:00:00,
C01465,Pro,79.22,Month-to-Month,2025-08-27 00:00:00,
C01466,Basic,20.03,Annual,2023-05-11 00:00:00,
C01467,Basic,20.25,Month-to-Month,2024-12-23 00:00:00,
C01468,Basic,19.09,Month-to-Month,2024-03-18 00:00:00,2025-04-22 00:00:00
C01469,Standard,40.26,Quarterly,2025-06-02 00:00:00,2025-11-16 00:00:00
C01470,PRO ,82.76,Annual,16.03.2023,
C01471,Standard,40.52,Month-to-Month,2025-10-22 00:00:00,
C01472,Standard,36.57,Annual,2025-03-10 00:00:00,
C01473,basic,17.97,Month-to-Month,2024-05-26 00:00:00,
C01474,Basic,18.56,Quarterly,2023-09-01 00:00:00,2025-02-06 00:00:00
C01475,Pro,74.53,Annual,18.01.2026,
C01476,Standard,34.4,Month-to-Month,2023-12-08 00:00:00,
C01477,Pro,83.27,Month-to-Month,07/14/2024,
C01478,Basic,19.53,Month-to-Month,2024-03-31 00:00:00,
C01479,Basic,,Annual,09/17/2023,2023-11-30 00:00:00
C01480,Pro,77.48,Month-to-Month,2024-04-19 00:00:00,
C01481,Basic,18.72,Annual,2023-07-01 00:00:00,
C01482,Basic,19.28,Month-to-Month,2023-01-16 00:00:00,
C01483,Standard,35.62,Month-to-Month,07.12.2023,
C01484,Standard,34.78,Month-to-Month,2023-05-16 00:00:00,2024-02-28 00:00:00
C01485,Pro,82.28,Month-to-Month,2024-04-12 00:00:00,
C01486,Pro,69.31,Month-to-Month,2025-08-30 00:00:00,
C01487,Standard,38.27,Annual,2023-07-15 00:00:00,
C01488,Basic,18.5,Quarterly,2023-01-13 00:00:00,
C01489,Standard,38.62,Month-to-Month,2023-05-08 00:00:00,
C01490,basic,80.6,Annual,2024-07-27 00:00:00,
C01491,Standard,43.99,Month-to-Month,2023-11-08 00:00:00,
C01492,Enterprise,173.54,Annual,2024-07-18 00:00:00,
C01493,Standard,41.73,Month-to-Month,2023-02-13 00:00:00,
C01494,Basic,15.18,Annual,2024-01-25 00:00:00,
C01495,Ent,43.35,Month-to-Month,2024-04-08 00:00:00,
C01496,Standard,32.63,Month-to-Month,2024-05-11,
C01497,Basic,22.7,,2024-09-26 00:00:00,
C01498,Basic,18.41,Month-to-Month,2025-06-05 00:00:00,2026-01-28 00:00:00
C01499,Standard,43.03,Month-to-Month,2024-06-21 00:00:00,04/09/2025
C01500,Basic,20.65,Month-to-Month,2025-08-15 00:00:00,
C01501,Basic,18.34,Quarterly,2024-08-20,
C01502,Standard,37.88,Month-to-Month,2023-10-27 00:00:00,
C01503,Pro,73.71,Month-to-Month,09/19/2023,
C01504,Standard,41.46,Quarterly,2023-12-31 00:00:00,
C01505,Pro,76.32,Annual,2024-11-12 00:00:00,
C01506,Pro,73.82,Month-to-Month,14.10.2023,2023-12-17 00:00:00
C01507,Standard,40.68,Annual,2025-10-27 00:00:00,
C01508,Basic,17.64,Month-to-Month,2024-06-28 00:00:00,2025-09-03 00:00:00
C01509,Pro,,Month-to-Month,2025-09-09 00:00:00,
C01510,Basic,19.16,Month-to-Month,2025-02-13 00:00:00,
C01511,Pro,74.94,Annual,2024-01-12 00:00:00,
C01512,Standard,37.47,Annual,2023-09-17 00:00:00,
C01513,Basic,21.33,Month-to-Month,2025-04-18 00:00:00,
C01514,Standard,38.36,Month-to-Month,22.01.2024,
C01515,Standard,37.88,Month-to-Month,2023-10-13 00:00:00,
C01516,Pro,77.89,Month-to-Month,2025-11-28 00:00:00,
C01517,Basic,19.69,Month-to-Month,2024-07-07 00:00:00,04/01/2025
C01518,Pro,72.47,M2M,03/01/2023,
C01519,Basic,19.65,Month-to-Month,2024-07-25 00:00:00,
C01520,Pro,80.62,Quarterly,2024-06-06 00:00:00,
C01521,Pro,67.7,Month-to-Month,2025-09-02 00:00:00,
C01522,Basic,21.73,Month-to-Month,2025-03-24 00:00:00,2025-12-24 00:00:00
C01523,Basic,21.22,Month-to-Month,2023-08-12 00:00:00,
C01524,Pro,73.94,Annual,2023-06-25 00:00:00,
C01525,Pro,71.91,Month-to-Month,2024-11-19 00:00:00,2025-05-29 00:00:00
C01526,Basic,19.35,Month-to-Month,2023-03-09 00:00:00,
C01527,Standard,34.55,M2M,2023-12-30 00:00:00,
C01528,Pro,87.62,Annual,2023-06-18 00:00:00,
C01529,Basic,18.29,Quarterly,2023-02-06 00:00:00,
C01530,Standard,44.06,Month-to-Month,11/12/2025,
C01531,Standard,36.43,Month-to-Month,04/14/2023,
C01532,Basic,18.83,Month-to-Month,2023-01-12 00:00:00,2023-04-30 00:00:00
C01533,Ent,87.01,Month-to-Month,2025-11-18 00:00:00,2026-01-30 00:00:00
C01534,Basic,18.51,Quarterly,2023-08-11 00:00:00,
C01535,Pro,80.72,Month-to-Month,2025-07-14 00:00:00,2026-01-13 00:00:00
C01536,Standard,42.41,Annual,2023-02-19 00:00:00,
C01537,Standard,37.27,Quarterly,06/23/2023,29.07.2024
C01538,Standard,35.06,Annual,2023-05-10 00:00:00,
C01539,Basic,16.78,Month-to-Month,09.03.2025,
C01540,Pro,82.69,Annual,2024-12-12 00:00:00,
C01541,Standard,40.21,month to month,2024-06-20 00:00:00,
C01542,Pro,85.71,Month-to-Month,10/06/2023,
C01543,Standard,38.14,Quarterly,2023-04-24 00:00:00,
C01544,Basic,16.83,Month-to-Month,2024-10-17,
C01545,Basic,15.42,Month-to-Month,10/01/2023,2024-04-28 00:00:00
C01546,basic,97.13,Month-to-Month,2024-11-05 00:00:00,
C01547,Basic,19.8,Month-to-Month,2025-02-15 00:00:00,
C01548,Standard,39.43,Annual,2025-08-16 00:00:00,2025-11-28 00:00:00
C01549,Standard,39.87,Annual,2024-07-16 00:00:00,
C01550,Standard,34.53,Annual,2023-01-13 00:00:00,
C01551,Standard,36.52,Month-to-Month,2023-11-20 00:00:00,
C01552,Standard,44.44,Month-to-Month,2025-08-19 00:00:00,2025-10-28 00:00:00
C01553,Enterprise,209.48,Month-to-Month,2024-09-02 00:00:00,2025-05-13 00:00:00
C01554,Basic,17.84,Month-to-Month,2024-12-03 00:00:00,
C01555,Standard,35.17,Annual,2024-05-31 00:00:00,
C01556,Basic,18.22,Annual,2023-07-16 00:00:00,
C01557,Pro,77.01,Quarterly,2025-10-12 00:00:00,
C01558,Standard,45.39,Annual,2025-05-24 00:00:00,
C01559,Standard,38.41,Month-to-Month,2026-02-02 00:00:00,
C01560,PRO ,71.48,Annual,2025-09-05 00:00:00,
C01561,Standard,38.82,Annual,07.12.2023,
C01562,Basic,19.4,Quarterly,2023-10-15 00:00:00,
C01563,Standard,35.0,Month-to-Month,2023-10-18 00:00:00,
C01564,Basic,19.61,Annual,2025-11-10 00:00:00,
C01565,Pro,86.64,Month-to-Month,2024-10-02 00:00:00,
C01566,Standard,39.43,Annual,2024-06-10 00:00:00,
C01567,Pro,73.96,Quarterly,2026-01-07 00:00:00,
C01568,Pro,75.66,Quarterly,2024-11-20 00:00:00,
C01569,Pro,,Month-to-Month,2025-10-26 00:00:00,
C01570,Standard,38.58,Month-to-Month,2026-01-27 00:00:00,
C01571,Basic,19.47,Annual,2023-04-14 00:00:00,2023-08-29 00:00:00
C01572,Basic,17.64,Annual,2024-02-26 00:00:00,
C01573,Pro,91.26,Quarterly,2025-04-21 00:00:00,
C01574,Pro,84.01,Month-to-Month,07/14/2025,2026-01-12 00:00:00
C01575,Pro,67.67,Annual,2023-07-01 00:00:00,
C01576,Basic,16.31,Annual,05.01.2024,
C01577,Basic,17.5,Month-to-Month,2024-09-12 00:00:00,
C01578,Pro,88.94,Month-to-Month,2025-06-19 00:00:00,
C01579,Basic,20.35,Annual,2023-05-22 00:00:00,
C01580,Standard,44.07,Month-to-Month,2024-11-14 00:00:00,
C01581,Basic,19.02,Annual,2023-12-14 00:00:00,
C01582,Basic,18.68,month to month,2023-09-05 00:00:00,
C01583,Standard,35.11,Month-to-Month,2024-08-08 00:00:00,
C01584,Pro,81.21,Month-to-Month,2024-04-23 00:00:00,
C01585,Pro,77.76,Quarterly,2024-12-24 00:00:00,
C01586,Standard,38.27,Annual,2024-01-03 00:00:00,
C01587,Standard,44.05,Annual,2025-07-20 00:00:00,
C01588,Pro,78.2,Annual,2023-04-08 00:00:00,
C01589,Standard,43.15,Annual,2025-09-05 00:00:00,
C01590,Standard,34.05,Quarterly,2023-02-16 00:00:00,2023-05-20 00:00:00
C01591,Standard,47.39,Annual,04/16/2025,
C01592,Basic,18.43,Month-to-Month,2024-01-27 00:00:00,
C01593,Basic,20.07,Month-to-Month,2024-03-19 00:00:00,
C01594,Pro,84.47,Month-to-Month,2023-02-05 00:00:00,
C01595,Standard,37.45,Annual,2025-03-15,
C01596,Basic,20.24,Month-to-Month,2023-07-07 00:00:00,
C01597,Basic,20.32,Annual,2025-01-26 00:00:00,
C01598,Enterprise,187.65,Quarterly,2025-04-02 00:00:00,
C01599,Standard,36.81,month to month,2025-08-22 00:00:00,2026-01-05 00:00:00
C01600,Standard,39.14,Month-to-Month,2025-03-18 00:00:00,2025-05-06 00:00:00
C01601,Basic,18.82,Annual,12/20/2023,
C01602,Enterprise,221.18,Month-to-Month,2025-04-17 00:00:00,
C01603,Pro,83.44,month to month,2025-07-28 00:00:00,
C01604,Standard,38.78,Month-to-Month,2024-01-03 00:00:00,
C01605,Basic,19.92,Month-to-Month,2023-05-22 00:00:00,
C01606,Standard,32.61,Annual,2025-10-11 00:00:00,
C01607,Pro+,75.11,Month-to-Month,06/18/2023,
C01608,Pro,80.82,Month-to-Month,2024-11-12 00:00:00,
C01609,Enterprise,,month to month,2023-09-25 00:00:00,
C01610,Standard,39.62,Month-to-Month,2023-05-25 00:00:00,
C01611,Basic,21.22,Quarterly,2025-06-01 00:00:00,2025-08-26 00:00:00
C01612,Standard,41.71,Month-to-Month,2023-06-13 00:00:00,
C01613,Pro,75.91,Month-to-Month,26.01.2025,
C01614,PRO ,18.79,Month-to-Month,2025-02-20 00:00:00,
C01615,Basic,19.62,Month-to-Month,2023-03-13 00:00:00,
C01616,Standard,37.6,Month-to-Month,2023-07-21 00:00:00,
C01617,Standard,43.78,Annual,2025-06-14 00:00:00,2026-01-11 00:00:00
C01618,Pro,71.99,Month-to-Month,2024-07-27 00:00:00,
C01619,Basic,19.48,Annual,2023-05-26 00:00:00,
C01620,Basic,20.12,Month-to-Month,2026-01-26 00:00:00,
C01621,Basic,18.52,Month-to-Month,11/06/2023,
C01622,Standard,37.32,Month-to-Month,2023-01-17 00:00:00,2024-03-03 00:00:00
C01623,Standard,38.76,Annual,2025-11-07 00:00:00,
C01624,Standard,41.53,Quarterly,2023-02-02 00:00:00,2024-06-11 00:00:00
C01625,Standard,37.44,Month-to-Month,2024-09-25 00:00:00,
C01626,Basic,17.38,Quarterly,2026-02-05 00:00:00,
C01627,Standard,42.59,Month-to-Month,2024-10-20 00:00:00,2025-01-15 00:00:00
C01628,Enterprise,9999.0,Annual,2024-10-20 00:00:00,
C01629,Pro,85.37,month to month,2024-03-26 00:00:00,
C01630,Ent,20.15,Month-to-Month,2023-06-01 00:00:00,
C01631,Standard,45.8,Month-to-Month,2024-10-07 00:00:00,
C01632,Basic,20.69,Month-to-Month,2025-10-10 00:00:00,
C01633,Basic,17.9,Annual,2023-04-16 00:00:00,
C01634,Basic,19.71,Month-to-Month,2025-09-24 00:00:00,
C01635,Basic,18.15,Quarterly,2024-04-18 00:00:00,
C01636,Basic,18.31,Month-to-Month,2024-09-02 00:00:00,2025-09-16 00:00:00
C01637,Pro,70.07,Quarterly,2023-07-19 00:00:00,
C01638,Basic,18.57,Month-to-Month,2024-12-15 00:00:00,
C01639,Standard,40.7,Annual,2023-08-04 00:00:00,
C01640,,78.58,Month-to-Month,2023-11-13 00:00:00,
C01641,Standard,35.57,Month-to-Month,2025-04-05 00:00:00,
C01642,Standard,34.25,Month-to-Month,2023-03-02 00:00:00,
C01643,Standard,45.59,M2M,2024-05-26 00:00:00,
C01644,Basic,19.49,Month-to-Month,2024-11-10 00:00:00,30.01.2026
C01645,Standard,36.43,Annual,2023-06-02 00:00:00,
C01646,Standard,40.44,Quarterly,2023-12-13 00:00:00,
C01647,Pro,92.84,Month-to-Month,01/26/2024,2024-08-01 00:00:00
C01648,basic,82.92,Month-to-Month,2025-01-17 00:00:00,
C01649,Pro,61.39,Month-to-Month,2026-01-09 00:00:00,
C01650,Standard,47.28,Month-to-Month,2025-08-12 00:00:00,
C01651,Standard,33.23,Month-to-Month,2023-08-07,
C01652,Pro,77.7,Annual,2023-01-24 00:00:00,
C01653,Std,71.84,Month-to-Month,2023-03-13 00:00:00,2023-06-19 00:00:00
C01654,Standard,36.69,Month-to-Month,11/04/2024,2024-12-20 00:00:00
C01655,Enterprise,203.53,Annual,2023-06-28 00:00:00,
C01656,Pro,65.91,Month-to-Month,2023-10-01 00:00:00,
C01657,Standard,38.72,Annual,2025-08-17 00:00:00,
